"location", "wms_url", "lat", "lng", "year", "county", "comp_loc", "n_frk_res", "n_oth_res", "n_unk_res", "n_tot_res", "crowd_sel", "p_crd_a", "p_s_crd_a"
"41.11909667-79.73688004---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.1190966718","-79.7368800422","2010","Butler","sweeper_internal","","1","","1","other","100",""
"41.56287621-76.99961995---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.5628762127","-76.9996199548","2008","Tioga","final_internal","","3","","3","other","100",""
"39.93342526-80.00434027---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.9334252596","-80.0043402656","2008","Greene","sweeper_internal","","1","","1","other","100",""
"40.22571439-80.28376586---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2257143933","-80.2837658577","2010","Washington","public","1","9","","10","other","90",""
"41.77116708-75.93287637---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.77116708","-75.93287637","2010","Susquehanna","first_internal","1","","2","3","unknown","66",""
"41.93040018-77.06910938---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.9304001764","-77.06910938","2010","Tioga","public","","10","1","11","other","90",""
"41.58807137-76.8575798---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.5880713665","-76.857579797","2008","Lycoming","final_internal","","3","","3","other","100",""
"41.84323437-76.05113797---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.8432343697","-76.0511379711","2008","Susquehanna","final_internal","","3","","3","other","100",""
"39.91387697-79.95516974---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.9138769674","-79.9551697401","2008","Greene","first_internal","","3","","3","other","100",""
"41.69375028-77.12151695---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.6937502798","-77.121516947","2010","Tioga","sweeper_internal","","1","","1","other","100",""
"41.13141647-79.75171101---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.1314164723","-79.7517110051","2010","Butler","public","","19","1","20","other","95",""
"40.83108215-79.66127612---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.8310821467","-79.6612761182","2010","Armstrong","public","","10","","10","other","100",""
"41.34189507-77.17146337---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.3418950722","-77.1714633699","2010","Lycoming","public","","10","","10","other","100",""
"41.64638741-76.33920122---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6463874119","-76.3392012216","2008","Bradford","final_internal","","3","","3","other","100",""
"41.71491145-76.05409298---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7149114539","-76.0540929797","2008","Susquehanna","final_internal","","3","","3","other","100",""
"41.745549-76.76843166---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7455489962","-76.7684316554","2008","Bradford","final_internal","","3","","3","other","100",""
"39.89646635-80.12498833---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8964663478","-80.1249883312","2010","Greene","sweeper_internal","1","","","1","fracking","100",""
"39.72978576-79.99186783---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7297857612","-79.9918678348","2010","Greene","public","1","8","1","10","other","80",""
"41.72066037-75.86761281---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.72066037","-75.86761281","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.79244762-77.2618618---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7924476215","-77.2618617975","2005","Tioga","final_internal","","3","","3","other","100",""
"41.76635523-76.10476595---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.76635523","-76.10476595","2010","Susquehanna","first_internal","3","","","3","fracking","100",""
"39.84059603-79.96521771---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.8405960284","-79.96521771","2008","Greene","first_internal","","3","","3","other","100",""
"39.93850447-80.26506164---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9385044708","-80.2650616376","2010","Greene","public","9","","1","10","fracking","90",""
"41.47350725-78.92854717---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.4735072489","-78.9285471713","2010","Elk","public","","13","","13","other","100",""
"41.74966535-75.93425641---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.74966535","-75.93425641","2010","Susquehanna","first_internal","","4","","4","other","100",""
"39.87238627-79.9973409---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8723862678","-79.9973409021","2010","Greene","public","","10","","10","other","100",""
"39.97832204-80.08460363---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.9783220421","-80.0846036281","2005","Greene","final_internal","","3","","3","other","100",""
"41.41417183-78.27150899---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.4141718264","-78.2715089859","2008","Cameron","sweeper_internal","1","","","1","fracking","100",""
"41.70874535-75.87305501---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.70874535","-75.87305501","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.60095149-79.18946708---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.600951489","-79.1894670755","2010","Indiana","sweeper_internal","","1","","1","other","100",""
"41.55944582-77.06639019---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.559445822","-77.0663901902","2008","Tioga","final_internal","","3","","3","other","100",""
"41.72359313-76.85143518---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7235931296","-76.8514351798","2008","Bradford","final_internal","","3","","3","other","100",""
"40.7919663-79.99527248---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.7919663027","-79.9952724845","2008","Butler","first_internal","","3","","3","other","100",""
"41.16816508-78.45330033---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.1681650836","-78.4533003297","2010","Clearfield","sweeper_internal","","1","","1","other","100",""
"39.9002804-80.03668712---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.9002804","-80.0366871194","2008","Greene","sweeper_internal","1","","","1","fracking","100",""
"41.64176174-76.37866749---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6417617376","-76.3786674865","2008","Bradford","final_internal","","3","","3","other","100",""
"40.95358076-78.81868539---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.9535807579","-78.8186853872","2010","Jefferson","public","","10","","10","other","100",""
"39.83223592-79.99014606---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8322359248","-79.990146058","2010","Greene","public","","10","","10","other","100",""
"41.7341492-75.91144205---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7341492036","-75.9114420483","2008","Susquehanna","final_internal","","3","","3","other","100",""
"41.69707951-76.44048292---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6970795083","-76.4404829182","2008","Bradford","final_internal","","4","","4","other","100",""
"41.73746081-77.21447849---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7374608111","-77.2144784893","2005","Tioga","final_internal","","3","","3","other","100",""
"39.96806302-79.84984466---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.9680630217","-79.8498446632","2005","Fayette","final_internal","","3","","3","other","100",""
"39.81013358-79.96599403---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8101335813","-79.9659940298","2010","Greene","public","","9","1","10","other","90",""
"41.56119819-76.10975639---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.5611981934","-76.1097563909","2005","Wyoming","final_internal","","3","","3","other","100",""
"40.25467369-80.23216477---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2546736851","-80.2321647743","2010","Washington","public","","9","1","10","other","90",""
"41.52944569-76.68315293---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.5294456932","-76.6831529284","2010","Sullivan","sweeper_internal","","1","","1","other","100",""
"41.77955407-77.12421799---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7795540705","-77.1242179867","2005","Tioga","missing_internal","","1","","1","other","100",""
"41.89146173-75.40584835---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.8914617305","-75.4058483549","2005","Wayne","missing_internal","","1","","1","other","100",""
"41.71272189-75.88350611---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7127218936","-75.8835061087","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.70945424-75.87295634---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7094542396","-75.8729563409","2005","Susquehanna","final_internal","","4","","4","other","100",""
"41.70146985-76.45385133---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7014698478","-76.4538513344","2005","Bradford","final_internal","","3","","3","other","100",""
"41.72937064-76.83728589---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7293706359","-76.8372858872","2010","Bradford","sweeper_internal","","1","","1","other","100",""
"39.89442936-80.06500757---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8944293644","-80.0650075729","2010","Greene","public","1","9","","10","other","90",""
"41.35329171-78.53268218---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.3532917109","-78.5326821842","2010","Elk","sweeper_internal","","1","","1","other","100",""
"41.70821412-75.92295563---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7082141192","-75.9229556298","2005","Susquehanna","final_internal","","3","","3","other","100",""
"39.74261197-79.43640026---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.7426119681","-79.4364002605","2010","Fayette","public","","10","","10","other","100",""
"41.68613615-76.34720438---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6861361544","-76.347204384","2008","Bradford","final_internal","","3","","3","other","100",""
"40.43210087-79.07023265---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.4321008739","-79.070232654","2010","Indiana","public","","11","","11","other","100",""
"39.90711363-79.98651106---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.9071136296","-79.986511065","2005","Greene","final_internal","","3","","3","other","100",""
